bare,built,crops,flooded_vegetation,grass,shrub_and_scrub,snow_and_ice,trees,water,NO2_column_number_density
0.044051194,0.695973438,0.03523887,0.025031202,0.026790107,0.049460081,0.033430802,0.053716407,0.035022972,0.000163286
0.05168296,0.587294596,0.037030218,0.031587539,0.032836608,0.079458294,0.033773946,0.09431385,0.047909513,0.000162824
0.071290245,0.385933222,0.066864411,0.042847414,0.042975703,0.110253971,0.039755041,0.159529669,0.074619972,0.000148504
0.065424049,0.238722046,0.130329182,0.049372865,0.046437201,0.115322047,0.033300106,0.180812518,0.135525999,0.000148484
0.081477367,0.224812331,0.125151141,0.05958134,0.051216968,0.125627457,0.031987057,0.160349851,0.130224657,0.000149577
0.062879754,0.45598117,0.087383248,0.042424885,0.042887435,0.085589115,0.028052706,0.083244464,0.104330305,0.000150984
0.05856276,0.558761841,0.05713251,0.041987926,0.042220109,0.071477946,0.030771764,0.055405927,0.081063816,0.000150986
0.060428919,0.591018851,0.044382651,0.042511988,0.043862534,0.073559357,0.036452995,0.047887581,0.057888283,0.00014606
0.046490827,0.63898155,0.036892978,0.036697302,0.035717761,0.071987937,0.034183581,0.051951669,0.044924759,0.000145745
0.034543828,0.670868367,0.03536688,0.037916794,0.02711848,0.052543611,0.029052885,0.068508743,0.042926102,0.000145842
0.034876787,0.664562502,0.035416874,0.03909088,0.02492138,0.041943753,0.025627275,0.076730639,0.055415569,0.000148219
0.044057121,0.685654339,0.032501847,0.033602164,0.024564923,0.0387179,0.033675001,0.058157264,0.046978637,0.000148536
0.043930816,0.701423228,0.03217834,0.033457989,0.026728907,0.045909365,0.032129281,0.042361261,0.040843012,0.00014695
0.043877699,0.711277912,0.035937371,0.031675966,0.02709632,0.046271537,0.031925738,0.033335332,0.038082703,0.000146877
0.043004868,0.715755094,0.034244049,0.032986273,0.026979042,0.045629824,0.029647791,0.032891661,0.038285617,0.000145837
0.049396715,0.665530108,0.033552815,0.040268775,0.034760888,0.056389427,0.02856264,0.039314634,0.050214632,0.000151197
0.07868134,0.544776344,0.04086711,0.045162259,0.055804902,0.095372669,0.037468377,0.049051881,0.047761986,0.000151373
0.108227889,0.445927786,0.049375361,0.047784264,0.071314744,0.124199695,0.042163484,0.052014799,0.052071866,0.000149483
0.123091624,0.478170814,0.046331302,0.048240588,0.050906379,0.097978782,0.038019498,0.039341659,0.07231404,0.000173945
0.104093949,0.582599033,0.044694365,0.04093503,0.039803286,0.05720148,0.037516807,0.029394295,0.060919123,0.000173976
0.11148267,0.574078156,0.047801659,0.037952086,0.039197423,0.038044411,0.061382619,0.033027239,0.052666602,0.000174325
0.113343767,0.598719962,0.046666407,0.0256233,0.037562056,0.024290948,0.079083147,0.039312435,0.031315336,0.000172583
0.051164623,0.688561219,0.029032503,0.030074813,0.028212607,0.028028181,0.04981669,0.050417485,0.041296015,0.000172853
0.031523493,0.684139858,0.025456113,0.038345126,0.029777575,0.046831003,0.032639572,0.068472892,0.041451939,0.000172885
0.047554319,0.584785315,0.034266464,0.039309161,0.035271069,0.063010658,0.037465713,0.111449552,0.041753646,0.000173011
0.054953779,0.512673831,0.037610051,0.03813792,0.036764642,0.068051929,0.039096587,0.162025369,0.044713517,0.000171709
0.061051772,0.367147755,0.037031874,0.040914217,0.037111407,0.088860032,0.036492354,0.278010312,0.048829746,0.000168938
0.067156362,0.249369122,0.044600146,0.039460606,0.036364454,0.115042445,0.036362508,0.355954445,0.053226867,0.000168881
0.066532525,0.233318323,0.052470541,0.041031062,0.031265588,0.109497163,0.040322076,0.370165271,0.051753001,0.000168843
0.060469506,0.236963213,0.043810669,0.041021884,0.027625271,0.10109184,0.041866411,0.403549896,0.042146017,0.000168875
0.05494247,0.291028001,0.034915802,0.050650034,0.034965571,0.109112045,0.039890546,0.33754273,0.044455052,0.000168342
0.053113952,0.370034777,0.034545103,0.058110972,0.036920719,0.095764106,0.038433967,0.259406769,0.04919499,0.00016804
0.052572899,0.472817474,0.031814183,0.052081718,0.032796033,0.076652062,0.039379594,0.191280891,0.045542874,0.000148404
0.059798756,0.448582527,0.027897416,0.055132501,0.035804929,0.084428321,0.044894238,0.191749293,0.048059233,0.000149497
0.062974219,0.449023784,0.033521096,0.054695083,0.032776049,0.100409238,0.042860984,0.176161119,0.043407563,0.000149498
0.055275006,0.463842016,0.036281917,0.055568745,0.028729636,0.10466165,0.035354184,0.172877475,0.042292129,0.000143016
0.055227279,0.410699913,0.037064246,0.060368112,0.034902255,0.11039155,0.037085985,0.199851441,0.05160755,0.000143093
0.055818481,0.336857893,0.036205852,0.06006145,0.040456487,0.129921521,0.0393653,0.247276917,0.05217067,0.000143532
0.044851067,0.364605246,0.031654636,0.052374983,0.039524711,0.112425622,0.036965938,0.261785473,0.051332246,0.00014349
0.043199426,0.554799365,0.031212933,0.040244365,0.032846902,0.079133398,0.035699087,0.137778169,0.040932803,0.000143176
0.044899752,0.568551436,0.0279978,0.042990295,0.033938701,0.087213379,0.032839076,0.117887455,0.041622803,0.000144584
0.04873612,0.597092854,0.025411394,0.040888377,0.033948093,0.078087402,0.034418859,0.097038665,0.043659702,0.000146962
0.06118595,0.556884642,0.029057992,0.037803577,0.036515393,0.090926622,0.038605028,0.10544851,0.04151576,0.000147278
0.059023903,0.533482397,0.027828835,0.044098873,0.041843048,0.094422103,0.033830628,0.115837427,0.046226459,0.000145693
0.053919661,0.563198022,0.030494934,0.041313789,0.049761491,0.086882693,0.031395056,0.099860908,0.042101494,0.00014562
0.068354546,0.402036835,0.032249738,0.043684417,0.070655905,0.123411134,0.039365437,0.159262657,0.049183455,0.000145205
0.082300699,0.191213062,0.042993576,0.046152054,0.148226137,0.198364907,0.050935996,0.19839645,0.035136731,0.000150566
0.078798084,0.107664032,0.052513213,0.044929688,0.191595031,0.185494415,0.041314641,0.251279448,0.042116617,0.000150742
0.084716626,0.075950987,0.051759567,0.036949666,0.146513126,0.168078637,0.039803377,0.362093803,0.032429629,0.000148852
0.08487025,0.056094636,0.05125495,0.037665796,0.109889805,0.144688023,0.039923713,0.443454398,0.030175941,0.000148764
0.072966602,0.05327293,0.051067735,0.04014669,0.089586281,0.14874762,0.034994619,0.461409576,0.045345754,0.00017333
0.074315337,0.055383779,0.067832444,0.042251794,0.115663719,0.175771676,0.032791427,0.375436783,0.050931288,0.000173966
0.088635995,0.0620147,0.089385492,0.043852478,0.143531127,0.212862701,0.036706052,0.266703618,0.045907529,0.000173998
0.092001745,0.094344345,0.088159483,0.05154001,0.11987688,0.187877608,0.049396372,0.272033703,0.036792201,0.000174797
0.06859743,0.133884633,0.063040518,0.050617949,0.071062983,0.12692003,0.041917753,0.380340239,0.058008452,0.000173055
0.066569989,0.198326834,0.053691406,0.048132387,0.04706672,0.104081559,0.035985367,0.365856087,0.076119353,0.000173325
0.066411326,0.327917463,0.066154831,0.064193605,0.038090316,0.099016488,0.041344606,0.221998618,0.069521009,0.000173356
0.055423626,0.43087439,0.055701755,0.060901293,0.035654276,0.092654464,0.041275285,0.171709092,0.051363302,0.000173441
0.04628598,0.387333679,0.053378337,0.057275389,0.039895164,0.093102468,0.034816236,0.227103133,0.059031387,0.00017214
0.053977984,0.328753803,0.054531615,0.060681615,0.045364578,0.100743197,0.03514581,0.252666537,0.066374848,0.000169369
0.057077996,0.268460557,0.052291006,0.060202201,0.044442621,0.115233776,0.038584524,0.302589339,0.059623954,0.000169312
0.057779747,0.278167598,0.041985797,0.06202335,0.045355484,0.128435826,0.042872206,0.287600341,0.052362739,0.000169274
0.058823434,0.412250865,0.034676894,0.055494623,0.041391215,0.12096598,0.03921729,0.185891893,0.047331074,0.000169305
0.058068873,0.50293741,0.02832691,0.046250188,0.035296756,0.109109833,0.037679609,0.133433816,0.04683281,0.00016929
0.075202775,0.410913349,0.033061617,0.04640806,0.045036157,0.133441822,0.049031322,0.159903137,0.043759406,0.000168988
0.079840688,0.350264966,0.038117841,0.051342775,0.052002888,0.141186582,0.054556558,0.185763345,0.043343885,0.0001543
0.057726116,0.355535271,0.044105202,0.048852892,0.039388071,0.117292528,0.042536944,0.241478884,0.051016832,0.000155055
0.053183664,0.336314164,0.055629086,0.04027601,0.029934096,0.104222881,0.03914752,0.285008089,0.052719624,0.000169212
0.062803466,0.253249361,0.055469974,0.041414633,0.032251604,0.124133119,0.045698841,0.332073739,0.045368571,0.000169174
0.068994837,0.221572019,0.048241683,0.05652336,0.037323872,0.150912912,0.046961901,0.319060433,0.044747711,0.000169206
0.061908231,0.299138828,0.050128568,0.067615543,0.044259741,0.15390175,0.042913831,0.226654066,0.0493669,0.00016919
0.062462395,0.380016916,0.051199878,0.061075408,0.055891666,0.137532927,0.045634141,0.166283139,0.037378343,0.000168888
0.063501384,0.394598618,0.04744624,0.058578323,0.061834432,0.133285253,0.048791198,0.15659621,0.033308305,0.00013469
0.050183265,0.450108842,0.039495512,0.05988066,0.049052518,0.096510763,0.043793127,0.165032666,0.043316326,0.000134217
0.046140559,0.42797418,0.040859352,0.064596682,0.039403176,0.083780952,0.037020536,0.199066684,0.058842312,0.000135103
0.054200685,0.331775794,0.037764093,0.062410547,0.040523481,0.103841261,0.04059667,0.270442656,0.055944825,0.000135107
0.065189647,0.297756683,0.041704183,0.059083899,0.040529391,0.106700698,0.045246663,0.293008482,0.04794398,0.00013526
0.062145782,0.373937996,0.037470573,0.05587435,0.03946995,0.092574406,0.032969604,0.244031921,0.057182302,0.0001365
0.066331539,0.42343955,0.031361693,0.050784866,0.040413585,0.087924632,0.033348091,0.204905515,0.059316708,0.000139058
0.056957345,0.566964404,0.02515478,0.042978959,0.032517116,0.061919439,0.033872291,0.129842532,0.047323641,0.000138816
0.056352441,0.59139967,0.025139396,0.03957429,0.032419224,0.052716199,0.035612696,0.119047396,0.045480643,0.000145416
0.0512386,0.585301413,0.025565334,0.041348188,0.031753337,0.056336662,0.034286503,0.126756274,0.045589306,0.000145418
0.038497965,0.637337876,0.021096792,0.042098897,0.028951844,0.053144575,0.030139313,0.102951989,0.044684763,0.000144871
0.043144325,0.639014137,0.024300512,0.0414206,0.030288573,0.053694387,0.035546426,0.0938992,0.03792511,0.000148452
0.050028497,0.56756758,0.024516951,0.043354674,0.031813057,0.063116748,0.038063357,0.130180682,0.049092382,0.000148438
0.066566827,0.492364103,0.028815386,0.050350663,0.041463734,0.089125879,0.042608061,0.144576758,0.042266805,0.000149531
0.060807008,0.48881327,0.028106594,0.055682668,0.047720695,0.092966449,0.035897237,0.14489111,0.043902751,0.000149518
0.060517899,0.507581672,0.03050738,0.048259046,0.048445314,0.088843937,0.034458727,0.136492003,0.043031387,0.000149519
0.081604483,0.394440352,0.034111578,0.04406215,0.063698529,0.111409803,0.065758023,0.150474869,0.049582609,0.000143035
0.10447085,0.399086169,0.038306057,0.042456356,0.062384991,0.053557031,0.144165173,0.084787964,0.061240232,0.000143112
0.21208608,0.405982585,0.052089408,0.034260695,0.036965784,0.021599383,0.132832673,0.040135012,0.059121068,0.000143078
0.279729047,0.376756361,0.062082504,0.028608114,0.0308481,0.025697072,0.11403347,0.031128425,0.049428763,0.000143516
0.12500608,0.49912286,0.049483401,0.034905042,0.027291037,0.039215894,0.086767538,0.038272385,0.08675783,0.000143475
0.049406539,0.679406289,0.036348423,0.03938995,0.034213151,0.04298769,0.029972722,0.036627608,0.04986354,0.00014316
0.063348779,0.711641712,0.036606933,0.022384532,0.033283435,0.026353749,0.045497936,0.035503839,0.023182102,0.000144569
0.059079677,0.70562278,0.037218847,0.024018672,0.030814552,0.030251783,0.046342783,0.03462178,0.030017718,0.00014676
0.042897532,0.705785942,0.034745759,0.034808994,0.027874072,0.046784553,0.032873322,0.034225156,0.039282819,0.000147077
0.042569133,0.670140992,0.031585939,0.036434165,0.030474424,0.063150075,0.031749416,0.045075957,0.04787523,0.000145491
0.055470173,0.62209385,0.039822968,0.029401463,0.03604611,0.084504043,0.042082086,0.047022189,0.041924022,0.000145418
0.054173075,0.545963165,0.043293515,0.033687129,0.035492265,0.092154287,0.050750534,0.073697007,0.065038561,0.000145003
0.054637056,0.520619486,0.042449976,0.03355836,0.03450595,0.107034326,0.048461821,0.09394069,0.059623097,0.000158092
0.066531838,0.543872001,0.033281764,0.04081458,0.041238739,0.104892589,0.037815348,0.084229682,0.045079718,0.000158458
0.066721836,0.558068585,0.033293285,0.036468321,0.043050416,0.078454092,0.033903391,0.100393148,0.044936259,0.000158025
0.077742553,0.538014437,0.033642704,0.035816929,0.042137036,0.08284412,0.036735904,0.102900381,0.045651257,0.000164855
0.069132805,0.565198064,0.041191946,0.036552131,0.04116018,0.082963203,0.038207904,0.077962457,0.044899572,0.000164801
0.067096784,0.636348491,0.046179356,0.032182969,0.035892696,0.055653759,0.035072325,0.043265571,0.045562889,0.000164801
0.111258596,0.58281791,0.065516833,0.031299996,0.03497506,0.050993937,0.046998904,0.034959851,0.038763528,0.000172144
0.126565794,0.552662389,0.075379408,0.032789568,0.036250523,0.049758833,0.050132144,0.035186761,0.039437907,0.000172045
0.121673723,0.531598508,0.087803937,0.035849829,0.03676677,0.045309669,0.060568015,0.036645164,0.041619238,0.000172094
0.074484182,0.539883459,0.075165892,0.034757236,0.029631894,0.046941906,0.058974073,0.085009698,0.048409028,0.000174686
0.054463875,0.449486987,0.067015987,0.03270649,0.028703478,0.073828065,0.051113367,0.189343396,0.047940811,0.000172944
0.065130261,0.369802348,0.064085536,0.033796408,0.033720837,0.093578427,0.051057836,0.242590832,0.041624733,0.000173214
0.076667831,0.317360655,0.049000903,0.036095638,0.033321783,0.104344562,0.05483968,0.284204777,0.037730475,0.000173245
0.080954342,0.33697711,0.038424324,0.041918477,0.034635352,0.103664911,0.056281441,0.264886093,0.039711595,0.00017333
0.085713108,0.310996801,0.034107322,0.046588544,0.040546835,0.104779767,0.054305463,0.277701738,0.043842386,0.000171839
0.08474177,0.333640845,0.03228215,0.045380885,0.043779872,0.098838159,0.050733211,0.266354802,0.042199274,0.000169068
0.065861287,0.401088903,0.036103245,0.045467592,0.041454928,0.093682959,0.045473265,0.221403992,0.046262351,0.000168911
0.05418848,0.398207757,0.040693456,0.05694349,0.045433908,0.108528296,0.043452585,0.199678345,0.048452066,0.000168874
0.053811367,0.359713161,0.041900874,0.064340417,0.051474483,0.121629083,0.046239508,0.205523356,0.048932909,0.000168905
0.057484185,0.325247272,0.049824928,0.060958608,0.058348649,0.144399958,0.049871998,0.202456178,0.046698972,0.00016889
0.049603898,0.396379355,0.051289525,0.048793943,0.048184765,0.113818336,0.045278366,0.193137003,0.050277828,0.000135256
0.046961017,0.444562553,0.042374335,0.041561006,0.039188567,0.094300462,0.038673867,0.177184655,0.072499078,0.0001357
0.056120707,0.528094906,0.035762348,0.033456032,0.041722803,0.090111081,0.037631591,0.126842205,0.046722696,0.000138258
0.047709503,0.58634094,0.028404292,0.035475612,0.039641615,0.069133657,0.033231965,0.111820715,0.04619482,0.000138016
0.046610791,0.630401028,0.028987774,0.035725522,0.033967216,0.052960936,0.031118037,0.092857835,0.046621418,0.000143865
0.044622987,0.612850886,0.025642631,0.039412016,0.030203104,0.055560482,0.037852543,0.098796902,0.054280998,0.000143867
0.040349609,0.621482905,0.026209619,0.037456362,0.030048823,0.056461874,0.037310922,0.096098878,0.053476317,0.000143321
0.041153683,0.628183145,0.026069573,0.03777866,0.030897124,0.061259634,0.032674913,0.087231707,0.053026932,0.000143354
0.05214077,0.563303212,0.029515555,0.046275114,0.034211613,0.070667873,0.031826489,0.114368309,0.0553549,0.000143341
0.060063119,0.437859379,0.030554357,0.042387018,0.041183157,0.080665649,0.035439291,0.211060527,0.054190503,0.000143779
0.062164303,0.42645711,0.032053841,0.038460778,0.04253685,0.071846352,0.035613267,0.235151155,0.052152613,0.000143766
0.063101304,0.381304593,0.032664583,0.040410405,0.041359782,0.07940783,0.035996527,0.272310172,0.051313955,0.000146168
0.056866022,0.373484616,0.031071448,0.047853202,0.037774506,0.072082736,0.037201681,0.283757596,0.057848957,0.000140055
0.059941279,0.417258289,0.033705844,0.04595752,0.038140338,0.075403605,0.046698154,0.231811293,0.048377945,0.000140133
0.087601148,0.311208675,0.029623501,0.057575474,0.048244285,0.120232297,0.056252285,0.237593554,0.047653773,0.000140098
0.100779225,0.297358283,0.031794573,0.0597326,0.053802515,0.139022878,0.053422656,0.206429587,0.052663644,0.000140537
0.065849326,0.463068378,0.027034421,0.042341199,0.039579951,0.09554292,0.037476388,0.16912992,0.055948704,0.000142285
0.055028252,0.613758463,0.022215544,0.035302867,0.030870773,0.066633809,0.032573954,0.099842456,0.04190089,0.000142244
0.055275849,0.593791816,0.023725194,0.042611153,0.032790002,0.06857624,0.031427183,0.10484245,0.045593343,0.000141929
0.058076344,0.583619748,0.024334026,0.046502833,0.03639869,0.080021797,0.031535557,0.091224397,0.04684308,0.000143338
0.055592166,0.610920228,0.025858768,0.041152063,0.03608938,0.06797998,0.035177773,0.081727002,0.044896127,0.000145529
0.063287565,0.591876803,0.028688233,0.037661462,0.03590749,0.066283158,0.038260822,0.089092927,0.047607546,0.000146424
0.072046253,0.541508034,0.031041646,0.037086999,0.041288835,0.090081744,0.039476927,0.09739547,0.048086739,0.000144838
0.095272435,0.44970006,0.037248559,0.036155715,0.047791578,0.121221498,0.046869932,0.09042908,0.072018746,0.000144765
0.127486079,0.315064493,0.039503989,0.032101457,0.048636415,0.167008859,0.075157774,0.095854945,0.0916038,0.000144351
0.14404019,0.232286375,0.033836781,0.038135714,0.047361755,0.178196899,0.103328252,0.11504989,0.10449398,0.000149913
0.1293591,0.314211945,0.033881944,0.048011757,0.045602508,0.141470184,0.082613388,0.091748654,0.110234192,0.000150089
0.103775364,0.41385872,0.032694054,0.054256216,0.041609836,0.108637261,0.055851165,0.083938168,0.098669369,0.000148751
0.072573264,0.576931179,0.031254727,0.0442614,0.033808368,0.073064426,0.033566182,0.065744587,0.06612513,0.000148663
0.053089937,0.59843449,0.028763353,0.041595184,0.037584147,0.061490613,0.026768381,0.075056255,0.074954837,0.00014862
0.054723644,0.425145764,0.04555401,0.050425614,0.086144597,0.078132588,0.039791113,0.120085687,0.093975929,0.000163765
0.072779935,0.201963186,0.082791218,0.0410668,0.287147542,0.101513167,0.050630869,0.103887907,0.040902984,0.000164528
0.057310912,0.065961027,0.080122085,0.049533301,0.345006733,0.125185252,0.039993547,0.186492968,0.045205057,0.000164859
0.052387599,0.05566239,0.087059727,0.045814407,0.39077691,0.14704324,0.039340883,0.134846995,0.040556301,0.00017115
0.050044463,0.052526832,0.083768976,0.044322096,0.43624491,0.153492857,0.040286911,0.099466706,0.037125204,0.00017142
0.046473698,0.047628787,0.086801923,0.038925202,0.496602131,0.146040856,0.042583368,0.065161553,0.028714631,0.000171451
0.049454548,0.048182365,0.089937517,0.035112912,0.449239786,0.16521066,0.04661195,0.081611692,0.031312443,0.000171536
0.053206697,0.054943208,0.081206508,0.041036016,0.293773503,0.195754668,0.046450955,0.187126555,0.039049855,0.000170046
0.061361876,0.057792145,0.065158609,0.047953919,0.186231523,0.198964241,0.040050439,0.288269342,0.048214496,0.000136113
0.079469733,0.065559189,0.060222824,0.041330038,0.154084218,0.208975283,0.043520694,0.306762746,0.037426,0.000136557
0.090523804,0.072101378,0.054607372,0.040997733,0.168519305,0.215617241,0.045280561,0.274480085,0.035524504,0.00013826
0.084240092,0.069474646,0.060011561,0.042865043,0.193164718,0.221736055,0.042782478,0.250115386,0.033462157,0.000138018
0.069751074,0.073926496,0.067691212,0.048543762,0.200888786,0.220951603,0.037215557,0.239854478,0.039007808,0.00014004
0.057611306,0.070356674,0.073185565,0.047757993,0.222557211,0.211837951,0.038503824,0.233743304,0.041507045,0.000140118
0.055767794,0.073238167,0.072468106,0.046738684,0.216406975,0.182952629,0.042455718,0.264286914,0.04265973,0.000140083
0.05738372,0.075113659,0.071512677,0.045684224,0.191430768,0.178651677,0.042502773,0.291408984,0.043227156,0.000140522
0.075697192,0.084857813,0.064982444,0.050235747,0.126526883,0.201377828,0.038122825,0.302927141,0.053489126,0.00014227
0.078241354,0.096204566,0.074671034,0.045678724,0.179733447,0.187286691,0.046717298,0.241326124,0.04527218,0.000142229
0.069935555,0.105930549,0.07985529,0.0364965,0.279410389,0.159745337,0.055724374,0.178327342,0.031459445,0.000141858
0.057925364,0.114339913,0.071048482,0.03946608,0.305663438,0.172593143,0.047284342,0.148744411,0.04024014,0.000143267
0.061813715,0.153653836,0.073880008,0.04562567,0.270392316,0.171383408,0.047718145,0.133542328,0.036575175,0.000145459
0.070931473,0.274277777,0.065844525,0.051202732,0.161260899,0.151500837,0.046802714,0.111428677,0.051130646,0.000146353
0.062603195,0.477387861,0.053306542,0.045070203,0.082806696,0.090495092,0.042048071,0.073343819,0.060584438,0.000144768
0.055101185,0.608401803,0.035903313,0.049297814,0.04121387,0.052209147,0.029619956,0.04972069,0.074855919,0.000157793
0.071329369,0.617688872,0.039636765,0.05096731,0.031521078,0.053721676,0.031298385,0.043028861,0.059197737,0.000157745
0.079594597,0.492454241,0.058311784,0.060604644,0.037096527,0.085784908,0.037500946,0.061925898,0.082707515,0.000163054
0.072426558,0.307904617,0.075316511,0.063239332,0.042569759,0.077131343,0.051352727,0.066208707,0.218887285,0.000172144
0.049845292,0.13709893,0.069632991,0.063991918,0.040798618,0.051908101,0.044573461,0.049420249,0.488786455,0.000172044
0.081217375,0.265596554,0.081241556,0.051301904,0.043375604,0.058951834,0.065237265,0.04234559,0.270424212,0.000172064
0.069423143,0.524719237,0.060364585,0.043739283,0.036265546,0.064995113,0.050560305,0.050125022,0.085686731,0.000173223
0.054527928,0.581168129,0.041828275,0.047379063,0.031500171,0.064892228,0.033863255,0.064378617,0.076992868,0.000173254
0.062875502,0.605874796,0.045064467,0.04380128,0.031941901,0.052371098,0.036853036,0.051406557,0.067321156,0.000173276
0.061522789,0.640032715,0.04898211,0.035504626,0.032330336,0.05205327,0.035442473,0.044926511,0.046938346,0.000173912
0.062108321,0.623343444,0.052989427,0.038637566,0.031259666,0.062571318,0.034402306,0.04536791,0.048355004,0.000174712
0.055873809,0.627114075,0.051956263,0.041199522,0.031755854,0.062632481,0.032645812,0.047139934,0.048209611,0.0001746
0.053366712,0.641902381,0.048991255,0.039514864,0.032654524,0.05867091,0.031645358,0.044741445,0.047428836,0.000171065
0.050605112,0.684230332,0.038041946,0.036810381,0.031335094,0.046886683,0.029730783,0.037688259,0.044349263,0.000171334
0.060817884,0.675667906,0.034815568,0.035065084,0.030866926,0.049218214,0.033375394,0.037690695,0.041979505,0.000171419
0.060677745,0.627735131,0.037046085,0.041801676,0.035723715,0.060576452,0.031932471,0.045949653,0.057918116,0.000169929
0.072097021,0.607751627,0.0363391,0.040005383,0.034966229,0.067666635,0.036804091,0.04636789,0.056845861,0.000168951
0.060147297,0.545536127,0.04086163,0.043317563,0.033029937,0.067542822,0.0479173,0.069794704,0.088871012,0.000168794
0.045902526,0.53340219,0.041501478,0.044476958,0.03500462,0.067048403,0.047433496,0.084361888,0.099681706,0.000168757
0.050734656,0.554351136,0.04195864,0.041129695,0.032457948,0.063827264,0.039577989,0.099428331,0.075073462,0.000168741
0.0577258,0.472404333,0.046164967,0.050094532,0.040955315,0.070704327,0.045637291,0.14436206,0.067422462,0.000168739
0.075642681,0.298418947,0.054801647,0.059853483,0.062440783,0.119721458,0.057743775,0.210764921,0.052394199,0.000140671
0.090818606,0.16592675,0.059962813,0.062577162,0.073829651,0.13142905,0.059139661,0.303289696,0.049420242,0.000142419
0.087573975,0.119226344,0.057798762,0.045325898,0.048975016,0.121711815,0.043630396,0.423327015,0.049879468,0.000142378
0.077770416,0.113394862,0.055504583,0.042421211,0.036624139,0.120742147,0.043332931,0.455972235,0.051541165,0.000142008
0.065386734,0.159189973,0.063755118,0.042252287,0.029292484,0.099444076,0.043712176,0.437738755,0.057032952,0.000143416
0.058220401,0.247789149,0.066980468,0.049723628,0.024567813,0.0883479,0.038524716,0.345594217,0.073627482,0.000145608
0.053922975,0.455655321,0.065092312,0.04624071,0.030629182,0.097590902,0.0382199,0.151689925,0.053424715,0.000164771
0.051222711,0.566673733,0.052248663,0.040663019,0.031187081,0.083718192,0.038721988,0.089857249,0.041644492,0.000172113
0.058096889,0.609834698,0.046067544,0.038875936,0.034691078,0.077970319,0.038200408,0.056403204,0.038741563,0.000134466
0.065952275,0.588128241,0.043605071,0.044220226,0.039920285,0.076482854,0.040922901,0.056110836,0.043331203,0.000146684
0.05716925,0.626032545,0.041222175,0.041352574,0.038033847,0.064559601,0.038095493,0.051227317,0.041615203,0.000147429
0.053783025,0.630454437,0.03867573,0.040408912,0.033213516,0.072276389,0.03432803,0.055710015,0.04011116,0.000145844
0.05087257,0.620954758,0.034437479,0.044454821,0.033853373,0.081266404,0.032124223,0.060241654,0.040654206,0.000145841
0.054507156,0.627082704,0.031769162,0.041935451,0.035298206,0.074676709,0.036781373,0.060213294,0.036314935,0.000145427
0.06787368,0.610855723,0.034072241,0.038968581,0.032747365,0.076859081,0.038597955,0.058237701,0.039366416,0.000164893
0.05700975,0.667354508,0.030537016,0.036185541,0.025973507,0.056989598,0.029044968,0.049769711,0.044599674,0.000164805
0.052987315,0.680566075,0.026833804,0.039382372,0.026801039,0.049240506,0.025416367,0.048918705,0.047804989,0.000173071
0.051433794,0.690507534,0.026508926,0.03697577,0.029233566,0.045608377,0.025675225,0.046713897,0.045654453,0.000173002
0.047256214,0.692061099,0.028347006,0.037272536,0.030472522,0.042661356,0.027541764,0.047643069,0.045628869,0.000173022
0.050518119,0.678693386,0.034268797,0.039243245,0.030434448,0.043099627,0.033549385,0.046732534,0.042657588,0.000135331
0.046132755,0.667474727,0.037918434,0.038459973,0.031877639,0.045871793,0.034104814,0.04268867,0.054461258,0.000135081
0.051053439,0.650977041,0.0340803,0.044246495,0.031361051,0.050382041,0.0319063,0.041438702,0.063480358,0.000148575
0.044001751,0.668852464,0.033062903,0.045632794,0.031611471,0.051703199,0.025450891,0.038754234,0.059675577,0.000148487
0.047040599,0.647787134,0.036563762,0.052024501,0.037803332,0.057425488,0.030775945,0.038546008,0.049571373,0.000148444
0.048626285,0.574070949,0.039843813,0.081001562,0.036922852,0.067500835,0.036264867,0.049460751,0.063736484,0.000153075
0.071004966,0.401979108,0.041896651,0.142369121,0.035550179,0.090907744,0.050762539,0.088753157,0.063933984,0.000153154
0.077278309,0.300398828,0.039655254,0.138673771,0.037146409,0.138074784,0.053537257,0.15131423,0.059891162,0.000156315
0.0801572,0.275683821,0.035671094,0.109292299,0.039094848,0.172604705,0.056886935,0.170668525,0.05665385,0.000156191
0.101874786,0.342100041,0.040808502,0.084635068,0.037607505,0.161696117,0.058714075,0.123039836,0.044845588,0.000159519
0.106617768,0.298213939,0.034977753,0.092488297,0.038632975,0.164350393,0.050686361,0.151442373,0.057736043,0.000158855
0.109813963,0.331685977,0.039045927,0.072054437,0.044040525,0.14588003,0.048227443,0.143604283,0.058918924,0.000158807
0.074611495,0.470821989,0.038592336,0.058228308,0.047494874,0.099324184,0.044495131,0.1071564,0.05427106,0.000162865
0.069673466,0.541806624,0.036246079,0.054611858,0.036054668,0.076021391,0.038986303,0.093530969,0.051348883,0.000162635
0.059497902,0.541276669,0.038036888,0.053952353,0.032156122,0.085319028,0.034017562,0.105023031,0.049505365,0.000146151
0.066116948,0.515565571,0.036772964,0.046059532,0.035534436,0.097502299,0.039050289,0.122005102,0.03904341,0.000146238
0.087544303,0.397476409,0.036478895,0.055067505,0.042507014,0.121356989,0.041862252,0.170681962,0.042829164,0.000146199
0.097769095,0.307631155,0.046517117,0.042984808,0.051077328,0.131965076,0.050314271,0.221222006,0.047561366,0.00014686
0.078788719,0.30359921,0.043196718,0.033016837,0.049727902,0.122602303,0.045461192,0.26911134,0.049700087,0.000148827
